"Open.Houses","Photo","MLS","AR","Type","S","Address","City","BR","Baths.FTHQ.","SqFt","LP...SqFt","LP","SP","HOD","Lot.Sz","YB","DOM","X..of.Units","Change.Date","latitude","longitude","unit_count","Units_used","Pred_Unit_Rent","GPR_Monthly","EGI_Monthly","EGI_Annual","Expense_Size_Band","Expense_Size_Multiplier","Est_Expense_per_Unit_Annual","Annual_Expenses_Total","NOI_Monthly","NOI_Annual","Price_Used","Cap_Rate","Cap_Rate_Pct","Vacancy_Assumed","Benchmark_Base_perUnit_Annual","Benchmark_Notes","Baths","year","month_num","quarter_3m","GRM","CITY_KEY","lat","lon","addr","SP_num","popup_html"
NA,56,"CV21074837MR",1543,"INC","S","1035  N Allyn AVE ","ONTARIO",NA,"2.00 (0 0 0 0)",1868,"$401.50",749999,735000,"$0.00","7,095",1960,139,2,2021-10-18,34.0774655,-117.6368067,NA,2,1971.94,3943.88,3746.686,44960.232,"<50",1.18,10030,20060,2075.01933333333,24900.232,735000,0.0338778666666667,3.38778666666667,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,10,4,16.3477804118093,"ONTARIO",34.0774655,-117.6368067,"1035  N Allyn AVE ",735000,"<b>1035  N Allyn AVE </b><br/>SP: $735,000<br/>Date: 2021-10-18<br/># Units: 2<br/>Cap Rate: 3.39%<br/>GRM: 16.3"
NA,15,"CV21083046MR",487,"INC","S","2917   Rhodelia AVE ","CLAREMONT",4,"3.00 (3 0 0 0)",1924,"$467.77",899999,850000,"$0.00","7,979",1964,89,NA,2021-10-08,34.101579,-117.7346393,NA,1,2121.93,2121.93,2015.8335,24190.002,"<50",1.18,10030,10030,1180.00016666667,14160.002,850000,0.0166588258823529,1.66588258823529,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,10,4,35.1384840728827,"CLAREMONT",34.101579,-117.7346393,"2917   Rhodelia AVE ",850000,"<b>2917   Rhodelia AVE </b><br/>SP: $850,000<br/>Date: 2021-10-08<br/>Cap Rate: 1.67%<br/>GRM: 35.1"
NA,7,"CV21083434MR",1795,"INC","S","289   Stillman AVE ","UPLAND",NA,"4.00 (0 0 0 0)",3733,"$267.61",999000,1010000,"$109.00","9,520",1968,0,4,2021-06-25,34.0900939,-117.673878,NA,4,1876.04,7504.16,7128.952,85547.424,"<50",1.18,10030,40120,3785.61866666667,45427.424,1010000,0.0449776475247525,4.49776475247525,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2021,6,2,11.8063169266207,"UPLAND",34.0900939,-117.673878,"289   Stillman AVE ",1010000,"<b>289   Stillman AVE </b><br/>SP: $1,010,000<br/>Date: 2021-06-25<br/># Units: 4<br/>Cap Rate: 4.5%<br/>GRM: 11.8"
NA,23,"CV21084012MR",1543,"INC","S","1035  N Allyn AVE ","ONTARIO",4,"2.00 (2 0 0 0)",1868,"$401.50",749999,735000,"$0.00","7,095",1960,127,NA,2021-10-18,34.0774655,-117.6368067,NA,1,2032.02,2032.02,1930.419,23165.028,"<50",1.18,10030,10030,1094.58566666667,13135.028,735000,0.0178707863945578,1.78707863945578,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,10,4,31.7288630084971,"ONTARIO",34.0774655,-117.6368067,"1035  N Allyn AVE ",735000,"<b>1035  N Allyn AVE </b><br/>SP: $735,000<br/>Date: 2021-10-18<br/>Cap Rate: 1.79%<br/>GRM: 31.7"
NA,64,"CV21084596MR",1543,"INC","S","504  E Harvard PL ","ONTARIO",6,"5.00 (4 0 1 0)",2713,"$368.23",999000,1090000,"$0.00","10,714",1939,20,NA,2021-06-22,34.0787686,-117.6459016,NA,1,1901.14,1901.14,1806.083,21672.996,"<50",1.18,10030,10030,970.249666666667,11642.996,1090000,0.010681647706422,1.0681647706422,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",5,2021,6,2,50.2930005616206,"ONTARIO",34.0787686,-117.6459016,"504  E Harvard PL ",1090000,"<b>504  E Harvard PL </b><br/>SP: $1,090,000<br/>Date: 2021-06-22<br/>Cap Rate: 1.07%<br/>GRM: 50.3"
NA,63,"CV21084663MR",1543,"INC","S","504  E Harvard PL ","ONTARIO",NA,"5.00 (0 0 0 0)",2713,"$368.23",999000,1090000,"$0.00","10,714",1939,20,3,2021-06-22,34.0787686,-117.6459016,NA,3,1827.78,5483.34,5209.173,62510.076,"<50",1.18,10030,30090,2701.673,32420.076,1090000,0.0297431889908257,2.97431889908257,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",5,2021,6,2,17.437188846163,"ONTARIO",34.0787686,-117.6459016,"504  E Harvard PL ",1090000,"<b>504  E Harvard PL </b><br/>SP: $1,090,000<br/>Date: 2021-06-22<br/># Units: 3<br/>Cap Rate: 2.97%<br/>GRM: 17.4"
NA,34,"CV21085524MR",1543,"INC","S","1081  E Nocta ST ","ONTARIO",NA,"2.00 (0 0 0 0)",1114,"$471.27",525000,550000,"$0.00","6,192",1924,15,2,2021-05-26,34.065277,-117.6227191,NA,2,1749.15,3498.3,3323.385,39880.62,"<50",1.18,10030,20060,1651.71833333333,19820.62,550000,0.0360374909090909,3.60374909090909,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,5,2,13.7911597161729,"ONTARIO",34.065277,-117.6227191,"1081  E Nocta ST ",550000,"<b>1081  E Nocta ST </b><br/>SP: $550,000<br/>Date: 2021-05-26<br/># Units: 2<br/>Cap Rate: 3.6%<br/>GRM: 13.8"
NA,34,"CV21085607MR",1543,"INC","S","1081  E Nocta ST ","ONTARIO",3,"2.00 (2 0 0 0)",1114,"$471.27",525000,550000,"$0.00","6,192",1924,15,1,2021-05-26,34.065277,-117.6227191,NA,1,1910.02,1910.02,1814.519,21774.228,"<50",1.18,10030,10030,978.685666666667,11744.228,550000,0.0213531418181818,2.13531418181818,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,5,2,25.2592192935612,"ONTARIO",34.065277,-117.6227191,"1081  E Nocta ST ",550000,"<b>1081  E Nocta ST </b><br/>SP: $550,000<br/>Date: 2021-05-26<br/># Units: 1<br/>Cap Rate: 2.14%<br/>GRM: 25.3"
NA,7,"CV21091532MR",1795,"INC","S","635  E 8th ST ","UPLAND",NA,"4.00 (0 0 0 0)",9029,"$332.26",3000000,2920000,"$0.00","44,431",1952,3,12,2021-10-08,34.0923658,-117.6689773,NA,12,1909.2,22910.4,21764.88,261178.56,"<50",1.18,10030,120360,11734.88,140818.56,2920000,0.0482255342465753,4.82255342465753,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2021,10,4,11.1800907394543,"UPLAND",34.0923658,-117.6689773,"635  E 8th ST ",2920000,"<b>635  E 8th ST </b><br/>SP: $2,920,000<br/>Date: 2021-10-08<br/># Units: 12<br/>Cap Rate: 4.82%<br/>GRM: 11.2"
NA,1,"CV21096200MR",1543,"INC","S","311  N Campus AVE ","ONTARIO",NA,"2.00 (0 0 0 0)",1800,"$321.67",579000,579000,"$0.00","6,528",1960,0,2,2021-06-25,34.0526296,-117.6413347,NA,2,1882.42,3764.84,3576.598,42919.176,"<50",1.18,10030,20060,1904.93133333333,22859.176,579000,0.0394804421416235,3.94804421416235,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,6,2,13.4904733492554,"ONTARIO",34.0526296,-117.6413347,"311  N Campus AVE ",579000,"<b>311  N Campus AVE </b><br/>SP: $579,000<br/>Date: 2021-06-25<br/># Units: 2<br/>Cap Rate: 3.95%<br/>GRM: 13.5"
NA,31,"CV21110747MR",1795,"INC","S","643  E 7th ST ","UPLAND",4,"5.00 (4 0 1 0)",2000,"$349.95",699900,750000,"$0.00","7,772",1945,27,NA,2022-01-21,34.0888711,-117.6376772,NA,1,2040.4,2040.4,1938.38,23260.56,"<50",1.18,10030,10030,1102.54666666667,13230.56,750000,0.0176407466666667,1.76407466666667,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",5,2022,1,1,32.2434197628948,"UPLAND",34.0888711,-117.6376772,"643  E 7th ST ",750000,"<b>643  E 7th ST </b><br/>SP: $750,000<br/>Date: 2022-01-21<br/>Cap Rate: 1.76%<br/>GRM: 32.2"
NA,30,"CV21110756MR",1795,"INC","S","643  E 7th ST ","UPLAND",4,"5.00 (0 0 0 0)",2000,"$349.95",699900,750000,"$0.00","7,772",1945,34,6,2022-01-21,34.0888711,-117.6376772,NA,6,1543.94,9263.64,8800.458,105605.496,"<50",1.18,10030,60180,3785.458,45425.496,750000,0.060567328,6.0567328,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",5,2022,1,1,7.10190310549747,"UPLAND",34.0888711,-117.6376772,"643  E 7th ST ",750000,"<b>643  E 7th ST </b><br/>SP: $750,000<br/>Date: 2022-01-21<br/># Units: 6<br/>Cap Rate: 6.06%<br/>GRM: 7.1"
NA,45,"CV21118040MR",1543,"INC","S","630  W Flora ST ","ONTARIO",NA,"6.00 (0 0 0 0)",3678,"$244.67",899900,1120000,"","18,000",1954,3,6,2021-07-07,34.0689084,-117.6592483,NA,6,1771.61,10629.66,10098.177,121178.124,"<50",1.18,10030,60180,5083.177,60998.124,1120000,0.0544626107142857,5.44626107142857,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",6,2021,7,3,9.24259233457022,"ONTARIO",34.0689084,-117.6592483,"630  W Flora ST ",1120000,"<b>630  W Flora ST </b><br/>SP: $1,120,000<br/>Date: 2021-07-07<br/># Units: 6<br/>Cap Rate: 5.45%<br/>GRM: 9.2"
NA,15,"CV21120860MR",1543,"INC","S","1524  S Euclid AVE ","ONTARIO",NA,"4.00 (0 0 0 0)",4168,"$164.83",687000,687000,"$0.00","9,685",1955,3,2,2021-08-03,34.0460552,-117.6511909,NA,2,2167.04,4334.08,4117.376,49408.512,"<50",1.18,10030,20060,2445.70933333333,29348.512,687000,0.0427198136826783,4.27198136826783,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2021,8,3,13.90448674107,"ONTARIO",34.0460552,-117.6511909,"1524  S Euclid AVE ",687000,"<b>1524  S Euclid AVE </b><br/>SP: $687,000<br/>Date: 2021-08-03<br/># Units: 2<br/>Cap Rate: 4.27%<br/>GRM: 13.9"
NA,61,"CV21122812MR",487,"INC","S","309  N Cambridge AVE ","CLAREMONT",NA,"3.00 (0 0 0 0)",2404,"$519.97",1250000,1075000,"","9,284",1952,33,3,2021-08-18,34.0965639,-117.7274984,NA,3,2005.55,6016.65,5715.8175,68589.81,"<50",1.18,10030,30090,3208.3175,38499.81,1075000,0.035813776744186,3.5813776744186,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,8,3,15.6728820213965,"CLAREMONT",34.0965639,-117.7274984,"309  N Cambridge AVE ",1075000,"<b>309  N Cambridge AVE </b><br/>SP: $1,075,000<br/>Date: 2021-08-18<br/># Units: 3<br/>Cap Rate: 3.58%<br/>GRM: 15.7"
NA,61,"CV21126188MR",487,"INC","S","309  N Cambridge AVE ","CLAREMONT",6,"3.00 (3 0 0 0)",2404,"$519.97",1250000,1075000,"$0.00","9,284",1952,31,NA,2021-08-18,34.0965639,-117.7274984,NA,1,2097.14,2097.14,1992.283,23907.396,"<50",1.18,10030,10030,1156.44966666667,13877.396,1075000,0.0129092055813953,1.29092055813953,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,8,3,44.9651647548733,"CLAREMONT",34.0965639,-117.7274984,"309  N Cambridge AVE ",1075000,"<b>309  N Cambridge AVE </b><br/>SP: $1,075,000<br/>Date: 2021-08-18<br/>Cap Rate: 1.29%<br/>GRM: 45"
NA,11,"CV21130743MR",1543,"INC","S","863  N Vineyard AVE ","ONTARIO",NA,"3.00 (0 0 0 0)",3834,"$273.87",1050000,1150000,"","6,222",1963,21,4,2021-08-24,34.0738058,-117.6110992,NA,4,1973.69,7894.76,7500.022,90000.264,"<50",1.18,10030,40120,4156.68866666667,49880.264,1150000,0.0433741426086956,4.33741426086956,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,8,3,12.7777402964062,"ONTARIO",34.0738058,-117.6110992,"863  N Vineyard AVE ",1150000,"<b>863  N Vineyard AVE </b><br/>SP: $1,150,000<br/>Date: 2021-08-24<br/># Units: 4<br/>Cap Rate: 4.34%<br/>GRM: 12.8"
NA,16,"CV21131167MR",1543,"INC","S","905  N Vineyard AVE ","ONTARIO",NA,"3.00 (0 0 0 0)",3834,"$273.87",1050000,1150000,"","6,222",1963,21,4,2021-08-24,34.0746064,-117.6110982,NA,4,1973.69,7894.76,7500.022,90000.264,"<50",1.18,10030,40120,4156.68866666667,49880.264,1150000,0.0433741426086956,4.33741426086956,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,8,3,12.7777402964062,"ONTARIO",34.0746064,-117.6110982,"905  N Vineyard AVE ",1150000,"<b>905  N Vineyard AVE </b><br/>SP: $1,150,000<br/>Date: 2021-08-24<br/># Units: 4<br/>Cap Rate: 4.34%<br/>GRM: 12.8"
NA,46,"CV21133589MR",1543,"INC","S","1420  S Monterey AVE ","ONTARIO",NA,"2.00 (0 0 0 0)",1561,"$413.20",645000,620000,"","6,030",1952,6,2,2021-08-27,34.0477331,-117.6442288,NA,2,1911.44,3822.88,3631.736,43580.832,"<50",1.18,10030,20060,1960.06933333333,23520.832,620000,0.0379368258064516,3.79368258064516,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,8,3,14.2264378982026,"ONTARIO",34.0477331,-117.6442288,"1420  S Monterey AVE ",620000,"<b>1420  S Monterey AVE </b><br/>SP: $620,000<br/>Date: 2021-08-27<br/># Units: 2<br/>Cap Rate: 3.79%<br/>GRM: 14.2"
NA,1,"CV21134629MR",1455,"INC","S","9336   Ramona AVE ","MONTCLAIR",NA,"2.00 (0 0 0 0)",2546,"$247.44",629990,650000,"$0.00","7,322",1978,6,2,2021-07-13,34.084697,-117.7070927,NA,2,2032.41,4064.82,3861.579,46338.948,"<50",1.18,10030,20060,2189.91233333333,26278.948,650000,0.0404291507692308,4.04291507692308,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,7,3,14.027077179223,"MONTCLAIR",34.084697,-117.7070927,"9336   Ramona AVE ",650000,"<b>9336   Ramona AVE </b><br/>SP: $650,000<br/>Date: 2021-07-13<br/># Units: 2<br/>Cap Rate: 4.04%<br/>GRM: 14"
NA,29,"CV21136898MR",487,"INC","S","231  W 10th ST ","CLAREMONT",NA,"4.00 (0 0 0 0)",2751,"$428.93",1180000,1180000,"","10,570",1908,0,3,2021-06-23,34.1033698,-117.7167054,NA,3,1967.05,5901.15,5606.0925,67273.11,"<50",1.18,10030,30090,3098.5925,37183.11,1180000,0.0315111101694915,3.15111101694915,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2021,6,2,17.5404407496547,"CLAREMONT",34.1033698,-117.7167054,"231  W 10th ST ",1180000,"<b>231  W 10th ST </b><br/>SP: $1,180,000<br/>Date: 2021-06-23<br/># Units: 3<br/>Cap Rate: 3.15%<br/>GRM: 17.5"
NA,61,"CV21155297MR",487,"INC","S","2935   Rhodelia AVE ","CLAREMONT",NA,"1.00 (0 0 0 0)",1626,"$507.38",825000,901000,"$0.00","7,545",1955,7,1,2021-08-31,34.1015987,-117.7346394,NA,1,2148.85,2148.85,2041.4075,24496.89,"<50",1.18,10030,10030,1205.57416666667,14466.89,901000,0.0160564816870144,1.60564816870144,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",1,2021,8,3,36.7801790349714,"CLAREMONT",34.1015987,-117.7346394,"2935   Rhodelia AVE ",901000,"<b>2935   Rhodelia AVE </b><br/>SP: $901,000<br/>Date: 2021-08-31<br/># Units: 1<br/>Cap Rate: 1.61%<br/>GRM: 36.8"
NA,2,"CV21203418MR",1455,"INC","S","9366   Ramona AVE ","MONTCLAIR",4,"2.00 (2 0 0 0)",2153,"$294.94",635000,615000,"$0.00","7,200",1961,0,NA,2021-11-01,34.0840955,-117.7070838,NA,1,2070.86,2070.86,1967.317,23607.804,"<50",1.18,10030,10030,1131.48366666667,13577.804,615000,0.0220777300813008,2.20777300813008,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,11,4,26.0507076388808,"MONTCLAIR",34.0840955,-117.7070838,"9366   Ramona AVE ",615000,"<b>9366   Ramona AVE </b><br/>SP: $615,000<br/>Date: 2021-11-01<br/>Cap Rate: 2.21%<br/>GRM: 26.1"
NA,35,"CV21224303MR",1543,"INC","S","312  N Palm AVE ","ONTARIO",NA,"4.00 (0 0 0 0)",2700,"$222.19",599900,507506,"$0.00","4,896",1947,160,2,2022-03-31,34.0660439,-117.653485,NA,2,2125.69,4251.38,4038.811,48465.732,"<50",1.18,10030,20060,2367.14433333333,28405.732,507506,0.0559712239855292,5.59712239855292,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,3,1,10.4714399031464,"ONTARIO",34.0660439,-117.653485,"312  N Palm AVE ",507506,"<b>312  N Palm AVE </b><br/>SP: $507,506<br/>Date: 2022-03-31<br/># Units: 2<br/>Cap Rate: 5.6%<br/>GRM: 10.5"
NA,15,"CV21225798MR",1543,"INC","S","763  E F ST ","ONTARIO",5,"3.00 (3 0 0 0)",2089,"$301.58",630000,698500,"$0.00","8,603",1956,6,NA,2021-11-02,34.0695546,-117.6399112,NA,1,2016.91,2016.91,1916.0645,22992.774,"<50",1.18,10030,10030,1080.23116666667,12962.774,698500,0.0185580157480315,1.85580157480315,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,11,4,30.3791095411106,"ONTARIO",34.0695546,-117.6399112,"763  E F ST ",698500,"<b>763  E F ST </b><br/>SP: $698,500<br/>Date: 2021-11-02<br/>Cap Rate: 1.86%<br/>GRM: 30.4"
NA,15,"CV21226163MR",1543,"INC","S","763  E F ST ","ONTARIO",NA,"3.00 (0 0 0 0)",2089,"$301.58",630000,698500,"","8,603",1956,6,2,2021-11-02,34.0695546,-117.6399112,NA,2,2042.15,4084.3,3880.085,46561.02,"<50",1.18,10030,20060,2208.41833333333,26501.02,698500,0.0379398997852541,3.79398997852541,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,11,4,15.0018191182238,"ONTARIO",34.0695546,-117.6399112,"763  E F ST ",698500,"<b>763  E F ST </b><br/>SP: $698,500<br/>Date: 2021-11-02<br/># Units: 2<br/>Cap Rate: 3.79%<br/>GRM: 15"
NA,6,"CV21226296MR",1455,"INC","S","4342   Orchard ST ","MONTCLAIR",NA,"4.00 (0 0 0 0)",2525,"$297.03",750000,750000,"$0.00","22,135",1958,0,3,2021-11-19,34.0706376,-117.7105345,NA,3,1951.07,5853.21,5560.5495,66726.594,"<50",1.18,10030,30090,3053.0495,36636.594,750000,0.048848792,4.8848792,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2021,11,4,11.2398963447767,"MONTCLAIR",34.0706376,-117.7105345,"4342   Orchard ST ",750000,"<b>4342   Orchard ST </b><br/>SP: $750,000<br/>Date: 2021-11-19<br/># Units: 3<br/>Cap Rate: 4.88%<br/>GRM: 11.2"
NA,20,"CV21241280MR",1795,"INC","S","1295  N Tulare WAY #2","UPLAND",NA,"5.00 (0 0 0 0)",2304,"$411.89",949000,930000,"$0.00","10,472",1957,4,2,2021-12-30,34.1104394,-117.6577532,NA,2,2036.56,4073.12,3869.464,46433.568,"<50",1.18,10030,20060,2197.79733333333,26373.568,930000,0.0283586752688172,2.83586752688172,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",5,2021,12,4,20.0286137821672,"UPLAND",34.1104394,-117.6577532,"1295  N Tulare WAY #2",930000,"<b>1295  N Tulare WAY #2</b><br/>SP: $930,000<br/>Date: 2021-12-30<br/># Units: 2<br/>Cap Rate: 2.84%<br/>GRM: 20"
NA,34,"CV21247237MR",1543,"INC","S","5391  W Maitland ST ","ONTARIO",NA," (0 0 0 0)",1786,"$349.94",625000,635000,"$0.00","7,920",1964,18,2,2022-03-01,34.053584,-117.6571176,NA,2,2096.25,4192.5,3982.875,47794.5,"<50",1.18,10030,20060,2311.20833333333,27734.5,635000,0.0436763779527559,4.36763779527559,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",NA,2022,3,1,13.2860475577734,"ONTARIO",34.053584,-117.6571176,"5391  W Maitland ST ",635000,"<b>5391  W Maitland ST </b><br/>SP: $635,000<br/>Date: 2022-03-01<br/># Units: 2<br/>Cap Rate: 4.37%<br/>GRM: 13.3"
NA,35,"CV21256655MR",1543,"INC","S","656  E I ST ","ONTARIO",NA,"2.00 (0 0 0 0)",1835,"$367.85",675000,715000,"$0.00","6,566",1932,3,2,2021-12-30,34.0743361,-117.634736,NA,2,2023.54,4047.08,3844.726,46136.712,"<50",1.18,10030,20060,2173.05933333333,26076.712,715000,0.0364709258741259,3.64709258741259,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,12,4,15.497419928841,"ONTARIO",34.0743361,-117.634736,"656  E I ST ",715000,"<b>656  E I ST </b><br/>SP: $715,000<br/>Date: 2021-12-30<br/># Units: 2<br/>Cap Rate: 3.65%<br/>GRM: 15.5"
NA,35,"CV21256712MR",1543,"INC","S","656  E I ST ","ONTARIO",4,"2.00 (2 0 0 0)",1835,"$367.85",675000,715000,"$0.00","6,566",1932,3,NA,2021-12-30,34.0743361,-117.634736,NA,1,2021.76,2021.76,1920.672,23048.064,"<50",1.18,10030,10030,1084.83866666667,13018.064,715000,0.0182070825174825,1.82070825174825,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,12,4,31.0221283661829,"ONTARIO",34.0743361,-117.634736,"656  E I ST ",715000,"<b>656  E I ST </b><br/>SP: $715,000<br/>Date: 2021-12-30<br/>Cap Rate: 1.82%<br/>GRM: 31"
NA,1,"CV22004949MR",1455,"INC","S","5150   Canoga ST ","MONTCLAIR",NA,"4.00 (0 0 0 0)",3120,"$312.50",975000,1252000,"","7,590",1958,16,4,2022-03-04,34.0660077,-117.6927142,NA,4,1970.09,7880.36,7486.342,89836.104,"<50",1.18,10030,40120,4143.00866666667,49716.104,1252000,0.0397093482428115,3.97093482428115,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,3,1,13.9364903892092,"MONTCLAIR",34.0660077,-117.6927142,"5150   Canoga ST ",1252000,"<b>5150   Canoga ST </b><br/>SP: $1,252,000<br/>Date: 2022-03-04<br/># Units: 4<br/>Cap Rate: 3.97%<br/>GRM: 13.9"
NA,7,"CV22017003MR",1795,"INC","S","1400  W Arrow Hwy ","UPLAND",NA,"4.00 (0 0 0 0)",5844,"$256.67",1500000,1805000,"$0.00","12,168",1986,2,6,2022-02-25,34.0995591,-117.6755432,NA,6,2053.11,12318.66,11702.727,140432.724,"<50",1.18,10030,60180,6687.727,80252.724,1805000,0.0444613429362881,4.44613429362881,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,2,1,12.853129588229,"UPLAND",34.0995591,-117.6755432,"1400  W Arrow Hwy ",1805000,"<b>1400  W Arrow Hwy </b><br/>SP: $1,805,000<br/>Date: 2022-02-25<br/># Units: 6<br/>Cap Rate: 4.45%<br/>GRM: 12.9"
NA,9,"CV22029903MR",1543,"INC","S","322  W B ST ","ONTARIO",NA,"3.00 (0 0 0 0)",2641,"$265.01",699900,800000,"$0.00","8,496",1917,7,3,2022-03-12,34.0646677,-117.6539208,NA,3,2001.76,6005.28,5705.016,68460.192,"<50",1.18,10030,30090,3197.516,38370.192,800000,0.04796274,4.796274,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2022,3,1,11.6856230844342,"ONTARIO",34.0646677,-117.6539208,"322  W B ST ",800000,"<b>322  W B ST </b><br/>SP: $800,000<br/>Date: 2022-03-12<br/># Units: 3<br/>Cap Rate: 4.8%<br/>GRM: 11.7"
NA,17,"CV22053720MR",1795,"INC","S","262   Garnet WAY ","UPLAND",NA,"4.00 (0 0 0 0)",2559,"$390.74",999900,1070000,"$0.00","7,965",1960,4,4,2022-05-17,34.0970565,-117.6548376,NA,4,1935.31,7741.24,7354.178,88250.136,"<50",1.18,10030,40120,4010.84466666667,48130.136,1070000,0.0449814355140187,4.49814355140187,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,5,2,12.1246272073734,"UPLAND",34.0970565,-117.6548376,"262   Garnet WAY ",1070000,"<b>262   Garnet WAY </b><br/>SP: $1,070,000<br/>Date: 2022-05-17<br/># Units: 4<br/>Cap Rate: 4.5%<br/>GRM: 12.1"
NA,2,"CV22064494MR",487,"INC","S","353  W 6th ST ","CLAREMONT",5,"4.00 (4 0 0 0)",3000,"$465",1395000,1400000,"$0.00","8,486",1906,8,NA,2022-06-08,34.0996428,-117.7217992,NA,1,2135.91,2135.91,2029.1145,24349.374,"<50",1.18,10030,10030,1193.28116666667,14319.374,1400000,0.0102281242857143,1.02281242857143,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,6,2,57.4963446698876,"CLAREMONT",34.0996428,-117.7217992,"353  W 6th ST ",1400000,"<b>353  W 6th ST </b><br/>SP: $1,400,000<br/>Date: 2022-06-08<br/>Cap Rate: 1.02%<br/>GRM: 57.5"
NA,9,"CV22072311MR",1543,"INC","S","731  W Park ST ","ONTARIO",4,"3.00 (0 0 0 0)",2202,"$331.47",729900,745000,"","10,353",1955,24,3,2022-06-10,34.0588462,-117.6614717,NA,3,1682.31,5046.93,4794.5835,57535.002,"<50",1.18,10030,30090,2287.0835,27445.002,745000,0.0368389288590604,3.68389288590604,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2022,6,2,12.9486395081728,"ONTARIO",34.0588462,-117.6614717,"731  W Park ST ",745000,"<b>731  W Park ST </b><br/>SP: $745,000<br/>Date: 2022-06-10<br/># Units: 3<br/>Cap Rate: 3.68%<br/>GRM: 12.9"
NA,5,"CV22072416MR",1455,"INC","S","5230   Bandera ST ","MONTCLAIR",NA,"2.00 (0 0 0 0)",1152,"$477.43",550000,550000,"$0.00","7,590",1981,0,2,2022-05-18,34.0651228,-117.6909458,NA,2,1897.71,3795.42,3605.649,43267.788,"<50",1.18,10030,20060,1933.98233333333,23207.788,550000,0.0421959781818182,4.21959781818182,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2022,5,2,12.711534964533,"MONTCLAIR",34.0651228,-117.6909458,"5230   Bandera ST ",550000,"<b>5230   Bandera ST </b><br/>SP: $550,000<br/>Date: 2022-05-18<br/># Units: 2<br/>Cap Rate: 4.22%<br/>GRM: 12.7"
NA,3,"CV22084887MR",1543,"INC","S","501  W 4th ST ","ONTARIO",NA,"4.00 (0 0 0 0)",3438,"$349.04",1200000,1200000,"","16,852",1953,0,4,2022-05-27,34.077832,-117.65615,NA,4,1988.16,7952.64,7555.008,90660.096,"<50",1.18,10030,40120,4211.67466666667,50540.096,1200000,0.0421167466666667,4.21167466666667,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,5,2,13.2362533567139,"ONTARIO",34.077832,-117.65615,"501  W 4th ST ",1200000,"<b>501  W 4th ST </b><br/>SP: $1,200,000<br/>Date: 2022-05-27<br/># Units: 4<br/>Cap Rate: 4.21%<br/>GRM: 13.2"
